timestamp,type,detail
1781098881.028989,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43057650327682495, IDS2=0.17515525221824646)"
1781098881.028989,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098881.028989,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098881.028989,FSA,[FSA] Rule violation: Braking->Braking
1781098881.054725,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44137316942214966, IDS2=0.17515525221824646)"
1781098881.054725,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098881.054725,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098881.054725,FSA,[FSA] Rule violation: Braking->Braking
1781098881.074126,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43815574049949646, IDS2=0.17515525221824646)"
1781098881.074126,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098881.074126,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098881.074126,FSA,[FSA] Rule violation: Braking->Braking
1781098881.096521,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43548884987831116, IDS2=0.17515525221824646)"
1781098881.096521,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098881.096521,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098881.096521,FSA,[FSA] Rule violation: Braking->Braking
1781098920.596485,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.5399513840675354, IDS2=0.17515525221824646)"
1781098920.596485,FSA,[FSA] Rule violation: Braking->Braking
1781098902.163722,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.6302646398544312, IDS2=0.2805132269859314)"
1781098902.163722,Signal Logic,"[SignalLogic]Speed jump: prev=1400, curr=1137, Δ=263"
1781098902.163722,FSA,[FSA] Rule violation: Braking->Conflict
1781098902.178508,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.5117504000663757, IDS2=0.20651033520698547)"
1781098902.178508,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.192146,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4722001552581787, IDS2=0.21659284830093384)"
1781098902.192146,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.205424,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.45543771982192993, IDS2=0.21356137096881866)"
1781098902.205424,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.225276,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4430850148200989, IDS2=0.21146999299526215)"
1781098902.225276,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.243645,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43867117166519165, IDS2=0.21056491136550903)"
1781098902.243645,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.258120,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.435934841632843, IDS2=0.21021300554275513)"
1781098902.258120,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.283136,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4323176443576813, IDS2=0.21008028090000153)"
1781098902.283136,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.303867,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43415409326553345, IDS2=0.2100304216146469)"
1781098902.303867,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.328858,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43304243683815, IDS2=0.21001146733760834)"
1781098902.328858,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.356055,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43377193808555603, IDS2=0.210004061460495)"
1781098902.356055,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.404657,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4326840937137604, IDS2=0.2100011706352234)"
1781098902.404657,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.440547,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43939608335494995, IDS2=0.21000002324581146)"
1781098902.440547,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.463890,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43993696570396423, IDS2=0.20999954640865326)"
1781098902.463890,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.502356,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43560218811035156, IDS2=0.20999936759471893)"
1781098902.502356,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.509393,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44152218103408813, IDS2=0.20999929308891296)"
1781098902.509393,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.539066,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43211454153060913, IDS2=0.20999926328659058)"
1781098902.539066,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.564226,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4356359839439392, IDS2=0.20999926328659058)"
1781098902.564226,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.597394,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43432387709617615, IDS2=0.20999926328659058)"
1781098902.597394,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.597394,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.597394,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.615381,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4378422796726227, IDS2=0.209999218583107)"
1781098902.615381,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.615381,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.615381,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.646961,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.433493435382843, IDS2=0.209999218583107)"
1781098902.646961,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.646961,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.646961,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.674604,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43623605370521545, IDS2=0.20999926328659058)"
1781098902.674604,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.674604,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.674604,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.713514,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4348519742488861, IDS2=0.20999926328659058)"
1781098902.713514,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.713514,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.713514,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.762138,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43670883774757385, IDS2=0.20999926328659058)"
1781098902.762138,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.762138,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.762138,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.775135,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4437936842441559, IDS2=0.20999926328659058)"
1781098902.775135,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.775135,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.775135,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.810297,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43434104323387146, IDS2=0.20999926328659058)"
1781098902.810297,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.810297,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.810297,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.827266,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4392054080963135, IDS2=0.20999926328659058)"
1781098902.827266,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.827266,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.827266,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.850143,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43467551469802856, IDS2=0.20999926328659058)"
1781098902.850143,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.850143,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.850143,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.878507,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43428725004196167, IDS2=0.20999926328659058)"
1781098902.878507,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.878507,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.878507,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.903545,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4356786608695984, IDS2=0.20999926328659058)"
1781098902.903545,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.903545,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.903545,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.924836,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43565598130226135, IDS2=0.20999926328659058)"
1781098902.924836,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.924836,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.924836,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.941461,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4351571202278137, IDS2=0.20999926328659058)"
1781098902.941461,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.941461,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.941461,FSA,[FSA] Rule violation: Conflict->Conflict
1781098902.996333,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4301068186759949, IDS2=0.20999926328659058)"
1781098902.996333,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098902.996333,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098902.996333,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.022793,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4411754012107849, IDS2=0.20999926328659058)"
1781098903.022793,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.022793,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.022793,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.040690,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43840542435646057, IDS2=0.20999926328659058)"
1781098903.040690,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.040690,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.040690,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.086631,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4329148828983307, IDS2=0.20999926328659058)"
1781098903.086631,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.086631,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.086631,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.119918,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.439509779214859, IDS2=0.20999926328659058)"
1781098903.119918,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.119918,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.119918,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.144539,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43920499086380005, IDS2=0.20999926328659058)"
1781098903.144539,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.144539,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.144539,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.161259,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4379015862941742, IDS2=0.20999926328659058)"
1781098903.161259,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.161259,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.161259,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.190731,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43376874923706055, IDS2=0.20999926328659058)"
1781098903.190731,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.190731,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.190731,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.230141,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43464669585227966, IDS2=0.20999926328659058)"
1781098903.230141,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.230141,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.230141,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.272410,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4371580183506012, IDS2=0.20999926328659058)"
1781098903.272410,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.272410,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.272410,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.287251,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.441925585269928, IDS2=0.20999926328659058)"
1781098903.287251,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.287251,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.287251,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.303380,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4360473155975342, IDS2=0.20999926328659058)"
1781098903.303380,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.303380,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.303380,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.333770,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43294984102249146, IDS2=0.20999926328659058)"
1781098903.333770,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.333770,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.333770,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.349284,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4368300437927246, IDS2=0.20999926328659058)"
1781098903.349284,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.349284,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.349284,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.381792,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4321824908256531, IDS2=0.20999926328659058)"
1781098903.381792,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.381792,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.381792,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.421243,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43470439314842224, IDS2=0.20999926328659058)"
1781098903.421243,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.421243,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.421243,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.450029,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43839988112449646, IDS2=0.20999926328659058)"
1781098903.450029,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.450029,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.450029,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.497228,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4353744387626648, IDS2=0.20999926328659058)"
1781098903.497228,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.497228,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.497228,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.541222,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43979591131210327, IDS2=0.20999926328659058)"
1781098903.541222,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.541222,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.541222,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.590963,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44001108407974243, IDS2=0.20999926328659058)"
1781098903.590963,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.590963,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.590963,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.617656,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44436150789260864, IDS2=0.20999926328659058)"
1781098903.617656,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.617656,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.617656,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.671886,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43701115250587463, IDS2=0.20999926328659058)"
1781098903.671886,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.671886,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.671886,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.706169,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4438469409942627, IDS2=0.20999926328659058)"
1781098903.706169,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.706169,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.706169,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.742821,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4403608441352844, IDS2=0.20999926328659058)"
1781098903.742821,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.742821,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.742821,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.791576,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4388815462589264, IDS2=0.20999926328659058)"
1781098903.791576,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.791576,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.791576,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.833100,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4420638978481293, IDS2=0.20999926328659058)"
1781098903.833100,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.833100,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.833100,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.855035,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4433321952819824, IDS2=0.20999926328659058)"
1781098903.855035,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.855035,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.855035,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.891542,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4369540214538574, IDS2=0.20999926328659058)"
1781098903.891542,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.891542,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.891542,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.911922,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44024211168289185, IDS2=0.20999926328659058)"
1781098903.911922,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.911922,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.911922,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.944850,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4352191984653473, IDS2=0.20999926328659058)"
1781098903.944850,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.944850,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.944850,FSA,[FSA] Rule violation: Conflict->Conflict
1781098903.980895,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43662405014038086, IDS2=0.20999926328659058)"
1781098903.980895,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098903.980895,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098903.980895,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.018956,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.437513530254364, IDS2=0.20999926328659058)"
1781098904.018956,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.018956,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.018956,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.038122,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.440514475107193, IDS2=0.20999926328659058)"
1781098904.038122,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.038122,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.038122,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.064532,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43565815687179565, IDS2=0.20999926328659058)"
1781098904.064532,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.064532,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.064532,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.104362,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4346798062324524, IDS2=0.20999926328659058)"
1781098904.104362,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.104362,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.104362,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.139217,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4381433129310608, IDS2=0.20999926328659058)"
1781098904.139217,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.139217,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.139217,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.168134,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43870335817337036, IDS2=0.20999926328659058)"
1781098904.168134,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.168134,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.168134,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.201038,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43711739778518677, IDS2=0.20999926328659058)"
1781098904.201038,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.201038,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.201038,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.233413,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4377099573612213, IDS2=0.20999926328659058)"
1781098904.233413,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.233413,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.233413,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.284707,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.43591251969337463, IDS2=0.20999926328659058)"
1781098904.284707,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.284707,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.284707,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.312565,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44272202253341675, IDS2=0.20999926328659058)"
1781098904.312565,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.312565,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.312565,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.358811,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.4370429515838623, IDS2=0.20999926328659058)"
1781098904.358811,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.358811,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.358811,FSA,[FSA] Rule violation: Conflict->Conflict
1781098904.386968,JanetMLIDS,"[JanetMLIDS] Attack detected (reason=ids1_threshold, IDS1=0.44214755296707153, IDS2=0.20999926328659058)"
1781098904.386968,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.00 outside 2.76±4σ
1781098904.386968,KL,[KL] distribution change detected: KL=2.806 > 2.0
1781098904.386968,FSA,[FSA] Rule violation: Conflict->Conflict
