timestamp,type,detail
1774016630.82233,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.19 outside 2.76±4σ
1774016630.832777,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.18 outside 2.76±4σ
1774016630.841486,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.16 outside 2.76±4σ
1774016630.851495,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.15 outside 2.76±4σ
1774016630.856766,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.02 outside 2.76±4σ
1774016630.868209,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.95 outside 2.76±4σ
1774016630.878727,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.94 outside 2.76±4σ
1774016630.886518,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.93 outside 2.76±4σ
1774016630.897688,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016630.907985,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.90 outside 2.76±4σ
1774016630.918784,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.89 outside 2.76±4σ
1774016630.92652,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.88 outside 2.76±4σ
1774016630.937595,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016630.943563,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
1774016630.954054,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.98 outside 2.76±4σ
1774016630.955127,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016630.957738,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.02 outside 2.76±4σ
1774016630.981522,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=1.00 outside 2.76±4σ
1774016630.991953,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.99 outside 2.76±4σ
1774016631.004112,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.98 outside 2.76±4σ
1774016631.017552,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.97 outside 2.76±4σ
1774016631.026676,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.037528,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.95 outside 2.76±4σ
1774016631.078652,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.95 outside 2.76±4σ
1774016631.094475,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.107763,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.96 outside 2.76±4σ
1774016631.119938,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.129988,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.91 outside 2.76±4σ
1774016631.140089,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.85 outside 2.76±4σ
1774016631.144104,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.84 outside 2.76±4σ
1774016631.156035,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.79 outside 2.76±4σ
1774016631.170353,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.79 outside 2.76±4σ
1774016631.184596,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.80 outside 2.76±4σ
1774016631.215599,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.81 outside 2.76±4σ
1774016631.224128,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.81 outside 2.76±4σ
1774016631.240109,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.81 outside 2.76±4σ
1774016631.246806,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.87 outside 2.76±4σ
1774016631.253164,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.86 outside 2.76±4σ
1774016631.258212,ENTROPY_SLIDING,[ENTROPY-SLIDING] H=0.92 outside 2.76±4σ
